date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:54:41	10616/10616	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226734ace9-8062%22	https://vectorbt.pro/robots.txt		(from )
18:54:41	48198/48198	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-bc46%22	https://vectorbt.pro/pvt_1606a55a/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/index.html	(from )
18:54:42	1514/1514	---M--	200	added ('OK')	image/png	etag:%226734ace9-5ea%22	https://vectorbt.pro/pvt_1606a55a/assets/logo/favicon.png	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/logo/favicon.png	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:42	62427/62427	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-f3db%22	https://vectorbt.pro/pvt_1606a55a/getting-started/installation/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/getting-started/installation/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:42	139829/139829	---M-Z	200	added ('OK')	text/css	etag:W/%226734ace9-22235%22	https://vectorbt.pro/pvt_1606a55a/assets/stylesheets/main.dad623df.min.css	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/stylesheets/main.dad623df.min.css	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:42	12641/12641	---M-Z	200	added ('OK')	text/css	etag:W/%226734ace9-3161%22	https://vectorbt.pro/pvt_1606a55a/assets/stylesheets/palette.ab4e12ef.min.css	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/stylesheets/palette.ab4e12ef.min.css	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:42	9560/9560	---M-Z	200	added ('OK')	text/css	etag:W/%226734ace9-2558%22	https://vectorbt.pro/pvt_1606a55a/assets/stylesheets/extra.css	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/stylesheets/extra.css	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:42	4404/4404	---M-Z	200	added ('OK')	text/css	etag:W/%226734ace9-1134%22	https://vectorbt.pro/pvt_1606a55a/assets/stylesheets/custom-light.css	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/stylesheets/custom-light.css	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:43	4256/4256	---M-Z	200	added ('OK')	text/css	etag:W/%226734ace9-10a0%22	https://vectorbt.pro/pvt_1606a55a/assets/stylesheets/custom-dark.css	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/stylesheets/custom-dark.css	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:43	7688/7688	---M-Z	200	added ('OK')	text/css	etag:W/%226734ace9-1e08%22	https://vectorbt.pro/pvt_1606a55a/assets/stylesheets/pygments-light.css	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/stylesheets/pygments-light.css	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:43	8137/8137	---M-Z	200	added ('OK')	text/css	etag:W/%226734ace9-1fc9%22	https://vectorbt.pro/pvt_1606a55a/assets/stylesheets/pygments-dark.css	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/stylesheets/pygments-dark.css	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:43	2893/2893	---M--	200	added ('OK')	image/png	etag:%226734ace9-b4d%22	https://vectorbt.pro/pvt_1606a55a/assets/logo/apple-touch-icon.png	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/logo/apple-touch-icon.png	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:44	944/944	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226734ace9-3b0%22	https://vectorbt.pro/pvt_1606a55a/assets/logo/favicon.svg	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/logo/favicon.svg	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:44	1468/1468	---M--	200	added ('OK')	image/png	etag:%226734ace9-5bc%22	https://vectorbt.pro/pvt_1606a55a/assets/logo/favicon-32x32.png	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/logo/favicon-32x32.png	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:44	901/901	---M--	200	added ('OK')	image/png	etag:%226734ace9-385%22	https://vectorbt.pro/pvt_1606a55a/assets/logo/favicon-16x16.png	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/logo/favicon-16x16.png	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:44	426/426	---M-Z	200	added ('OK')	application/manifest+json	etag:W/%226734ace9-1aa%22	https://vectorbt.pro/pvt_1606a55a/assets/logo/site.webmanifest	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/logo/site.webmanifest	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:44	4643/4643	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226734ace9-1223%22	https://vectorbt.pro/pvt_1606a55a/assets/logo/safari-pinned-tab.svg	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/logo/safari-pinned-tab.svg	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:45	15086/15086	---M-Z	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%226734ace9-3aee%22	https://vectorbt.pro/pvt_1606a55a/assets/logo/favicon.ico	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/logo/favicon.ico	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:45	26053/26053	---MCZ	200	added ('OK')	text/css	etag:W/%2265c5-BVfTdFS2f0LyyxAeV+UHD7EZNXA%22	https://unpkg.com/aos@2.3.4/dist/aos.css	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/unpkg.com/aos@2.3.4/dist/aos.css	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:45	14690/14690	---MCZ	200	added ('OK')	application/javascript	etag:W/%223962-hQ7i5cn7phCEATfGxOkrWrvEKP4%22	https://unpkg.com/aos@2.3.4/dist/aos.js	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/unpkg.com/aos@2.3.4/dist/aos.js	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:46	101709/101709	---M-Z	200	added ('OK')	text/css	etag:%2262deef96-4fa2%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.1.2/css/all.min.css	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.1.2/css/all.min.css	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:47	1731502/1731502	---M-Z	200	added ('OK')	application/javascript	etag:%2262deef96-9953f%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.1.2/js/all.min.js	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.1.2/js/all.min.js	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:47	7889/7889	---M-Z	200	added ('OK')	application/javascript	etag:%2260641588-1ed1%22	https://cdnjs.cloudflare.com/ajax/libs/lazysizes/5.3.2/lazysizes.min.js	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/cdnjs.cloudflare.com/ajax/libs/lazysizes/5.3.2/lazysizes.min.js	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:47	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Nov%202024%2021:54:47%20GMT	https://vectorbt.pro/pvt_1606a55a/features	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/features	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:48	48198/48198	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-bc46%22	https://vectorbt.pro/pvt_1606a55a/.	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:48	579/579	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226734ace9-243%22	https://vectorbt.pro/pvt_1606a55a/assets/logo/logo.svg	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/logo/logo.svg	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:48	104941/104941	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226734ace9-199ed%22	https://vectorbt.pro/pvt_1606a55a/assets/logo/header.svg	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/logo/header.svg	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:48	406/406	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-196%22	https://vectorbt.pro/pvt_1606a55a/features/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/features/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:48	1161/1161	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226734ace9-489%22	https://vectorbt.pro/pvt_1606a55a/assets/badges/version.svg	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/badges/version.svg	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:49	3369/3369	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226734ace9-d29%22	https://vectorbt.pro/pvt_1606a55a/assets/badges/python-version.svg	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/badges/python-version.svg	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:49	1165/1165	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226734ace9-48d%22	https://vectorbt.pro/pvt_1606a55a/assets/badges/license.svg	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/badges/license.svg	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:49	36225/36225	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-8d81%22	https://vectorbt.pro/pvt_1606a55a/features/overview/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/features/overview/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:50	44832/44832	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-af20%22	https://vectorbt.pro/pvt_1606a55a/tutorials/overview/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/overview/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:50	38737/38737	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-9751%22	https://vectorbt.pro/pvt_1606a55a/documentation/overview/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/documentation/overview/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:50	1135/1135	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226734ace9-46f%22	https://vectorbt.pro/pvt_1606a55a/assets/badges/build-passing.svg	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/badges/build-passing.svg	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:51	78256/78256	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-131b0%22	https://vectorbt.pro/pvt_1606a55a/api/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/api/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:51	46777/46777	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-b6b9%22	https://vectorbt.pro/pvt_1606a55a/cookbook/overview/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/cookbook/overview/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:51	67510/67510	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-107b6%22	https://vectorbt.pro/pvt_1606a55a/terms/terms-of-use/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/terms/terms-of-use/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:51	113286/113286	---M-Z	200	added ('OK')	application/javascript	etag:W/%226734ace9-1ba86%22	https://vectorbt.pro/pvt_1606a55a/assets/javascripts/bundle.94ab4cf4.min.js	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/javascripts/bundle.94ab4cf4.min.js	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:52	11/11	---M--	200	added ('OK')	application/javascript	etag:%226734ace9-b%22	https://vectorbt.pro/pvt_1606a55a/assets/scripts/extra.js	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/assets/scripts/extra.1d.delayed	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:52	129102/129102	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-1f84e%22	https://vectorbt.pro/pvt_1606a55a/getting-started/release-notes/2023/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/getting-started/release-notes/2023/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:53	145867/145867	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-239cb%22	https://vectorbt.pro/pvt_1606a55a/getting-started/release-notes/2022/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/getting-started/release-notes/2022/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:53	58960/58960	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-e650%22	https://vectorbt.pro/pvt_1606a55a/getting-started/release-notes/2021/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/getting-started/release-notes/2021/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:53	76741/76741	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-12bc5%22	https://vectorbt.pro/pvt_1606a55a/getting-started/release-notes/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/getting-started/release-notes/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:54	134554/134554	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-20d9a%22	https://vectorbt.pro/pvt_1606a55a/documentation/fundamentals/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/documentation/fundamentals/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:55	406/406	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-196%22	https://vectorbt.pro/pvt_1606a55a/cookbook/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/cookbook/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:55	621876/621876	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-97d34%22	https://vectorbt.pro/pvt_1606a55a/api/data/base/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/api/data/base/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:55	278349/278349	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-43f4d%22	https://vectorbt.pro/pvt_1606a55a/documentation/data/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/documentation/data/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:56	214409/214409	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-34589%22	https://vectorbt.pro/pvt_1606a55a/documentation/building-blocks/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/documentation/building-blocks/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:56	136894/136894	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-216be%22	https://vectorbt.pro/pvt_1606a55a/documentation/indicators/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/documentation/indicators/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:56	412/412	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-19c%22	https://vectorbt.pro/pvt_1606a55a/tutorials/signal-development/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/signal-development/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:56	157161/157161	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-265e9%22	https://vectorbt.pro/pvt_1606a55a/tutorials/basic-rsi/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/basic-rsi/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:57	195286/195286	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-2fad6%22	https://vectorbt.pro/pvt_1606a55a/tutorials/superfast-supertrend/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/superfast-supertrend/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:57	361657/361657	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-584b9%22	https://vectorbt.pro/pvt_1606a55a/documentation/portfolio/from-orders/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/documentation/portfolio/from-orders/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:54:59	126588/126588	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-1ee7c%22	https://vectorbt.pro/pvt_1606a55a/tutorials/cross-validation/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/cross-validation/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:55:00	626933/626933	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-990f5%22	https://vectorbt.pro/pvt_1606a55a/documentation/portfolio/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/documentation/portfolio/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:55:00	89508/89508	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-15da4%22	https://vectorbt.pro/pvt_1606a55a/features/analysis/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/features/analysis/index.html	(from https://vectorbt.pro/pvt_1606a55a/features/overview/)
18:55:01	176614/176614	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-2b1e6%22	https://vectorbt.pro/pvt_1606a55a/features/data/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/features/data/index.html	(from https://vectorbt.pro/pvt_1606a55a/features/overview/)
18:55:01	170141/170141	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-2989d%22	https://vectorbt.pro/pvt_1606a55a/features/optimization/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/features/optimization/index.html	(from https://vectorbt.pro/pvt_1606a55a/features/overview/)
18:55:01	129957/129957	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-1fba5%22	https://vectorbt.pro/pvt_1606a55a/features/indicators/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/features/indicators/index.html	(from https://vectorbt.pro/pvt_1606a55a/features/overview/)
18:55:02	776863/776863	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-bda9f%22	https://vectorbt.pro/pvt_1606a55a/documentation/portfolio/from-signals/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/documentation/portfolio/from-signals/index.html	(from https://vectorbt.pro/pvt_1606a55a/)
18:55:02	104204/104204	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-1970c%22	https://vectorbt.pro/pvt_1606a55a/features/performance/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/features/performance/index.html	(from https://vectorbt.pro/pvt_1606a55a/features/overview/)
18:55:02	218729/218729	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-35669%22	https://vectorbt.pro/pvt_1606a55a/features/portfolio/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/features/portfolio/index.html	(from https://vectorbt.pro/pvt_1606a55a/features/overview/)
18:55:03	234005/234005	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-39215%22	https://vectorbt.pro/pvt_1606a55a/features/productivity/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/features/productivity/index.html	(from https://vectorbt.pro/pvt_1606a55a/features/overview/)
18:55:04	100843/100843	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-189eb%22	https://vectorbt.pro/pvt_1606a55a/tutorials/superfast-supertrend/streaming/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/superfast-supertrend/streaming/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:04	53367/53367	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-d077%22	https://vectorbt.pro/pvt_1606a55a/tutorials/superfast-supertrend/multithreading/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/superfast-supertrend/multithreading/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:05	292454/292454	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-47666%22	https://vectorbt.pro/pvt_1606a55a/tutorials/superfast-supertrend/pipelines/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/superfast-supertrend/pipelines/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:05	139993/139993	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-222d9%22	https://vectorbt.pro/pvt_1606a55a/tutorials/signal-development/pre-analysis/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/signal-development/pre-analysis/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:05	501127/501127	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-7a587%22	https://vectorbt.pro/pvt_1606a55a/tutorials/signal-development/generation/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/signal-development/generation/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:05	82644/82644	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-142d4%22	https://vectorbt.pro/pvt_1606a55a/tutorials/mtf-analysis/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/mtf-analysis/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:06	208585/208585	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-32ec9%22	https://vectorbt.pro/pvt_1606a55a/tutorials/stop-signals/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/stop-signals/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:06	199670/199670	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-30bf6%22	https://vectorbt.pro/pvt_1606a55a/tutorials/mtf-analysis/alignment/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/mtf-analysis/alignment/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:07	158811/158811	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-26c5b%22	https://vectorbt.pro/pvt_1606a55a/tutorials/mtf-analysis/aggregation/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/mtf-analysis/aggregation/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:08	280146/280146	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-44652%22	https://vectorbt.pro/pvt_1606a55a/tutorials/portfolio-optimization/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/portfolio-optimization/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:08	312181/312181	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-4c375%22	https://vectorbt.pro/pvt_1606a55a/tutorials/portfolio-optimization/integrations/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/portfolio-optimization/integrations/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:09	251972/251972	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-3d844%22	https://vectorbt.pro/pvt_1606a55a/tutorials/portfolio-optimization/dynamic/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/portfolio-optimization/dynamic/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:10	414062/414062	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-6516e%22	https://vectorbt.pro/pvt_1606a55a/tutorials/pairs-trading/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/pairs-trading/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:10	189514/189514	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-2e44a%22	https://vectorbt.pro/pvt_1606a55a/tutorials/patterns-and-projections/projections/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/patterns-and-projections/projections/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
18:55:11	346234/346234	---M-Z	200	added ('OK')	text/html	etag:W/%226734ace9-5487a%22	https://vectorbt.pro/pvt_1606a55a/tutorials/patterns-and-projections/patterns/	D:/Caleb/caleb/Python/meus_sites/vectorbt_pro_site/vectorbt.pro/pvt_1606a55a/tutorials/patterns-and-projections/patterns/index.html	(from https://vectorbt.pro/pvt_1606a55a/tutorials/overview/)
